PC4;X;Y
8459;190888.660901812;557021.112873188
8461;189989.366311667;550349.17082
8462;190185.347417039;546943.517006897
8463;185949.372483721;548758.283625814
8464;187100.817282784;549652.283917949
8465;187160.542879345;552819.213718892
8466;189342.54691374;552654.380886259
8467;186092.888360234;556921.96565731
8468;187598.564822181;558854.566495564
8469;188394.66500375;556035.2453075
8471;196720.943657986;543109.315250559
8472;197082.120639002;543642.455218854
8474;199234.986456348;544700.806832348
8475;201891.487341645;547567.552952956
8476;198159.847777337;546926.98403711
8477;195492.93579712;547567.545045026
8478;194867.878429397;541792.764648995
8479;192787.546167219;539934.617992634
8481;190793.658099384;538689.86988151
8482;187100.051675918;536285.492908708
8483;186755.763380189;537750.609630503
8484;185387.322359714;538962.568547714
8485;188530.616595238;540582.313774603
8486;189195.720346204;543180.917996529
8487;192189.894145507;545320.465579131
8488;194576.595042537;546164.393022139
8489;185958.29665;535551.968319318
8491;185230.640639414;562873.779915635
8493;181176.716968182;561391.092265455
8494;186672.632551285;565055.216403687
8495;190072.813460786;563117.945552445
8497;189941.327842713;567079.241207789
8501;183059.207850922;554005.597367828
8502;183890.040809514;553587.633517409
8503;180446.800749811;552905.037805283
8505;182178.46154359;555864.901234615
8506;184832.404992357;552531.123499788
8507;184958.812660194;547771.132020874
8508;185996.13884282;543660.327914103
8511;180897.806769125;558130.761280184
8512;180881.190792857;554634.013251587
8513;183827.797330657;550075.92230073
8514;183081.545285594;549511.27649322
8515;182368.566115723;547599.05994717
8516;179152.136795238;545806.376496825
8517;181914.398705102;550766.729845238
8521;178888.789992308;548839.55520467
8522;174735.02996834;547573.570595415
8523;176478.723722368;548883.994583552
8524;175993.176016667;549993.808212281
8525;177167.136940244;552721.919599695
8526;178499.852101222;554150.774925917
8527;178104.871012418;549984.642449673
8528;176835.0509076;552154.6259548
8529;173117.981869059;551510.729710891
8531;176046.240099139;540670.832546046
8532;176233.876664884;540936.155548372
8534;177725.26012421;541988.588185263
8535;178013.657788412;544636.163421459
8536;180001.637359532;542365.284206689
8537;182744.779393182;542403.874862879
8538;182279.74678312;538772.338610684
8539;184396.687486995;542126.723164126
8541;182245.595543357;556979.100361539
8542;181556.696651515;558639.764941818
8551;171616.602032051;550544.974514103
8552;172234.255689189;552284.630777478
8553;168919.59278284;550601.994119526
8554;169552.861095714;549571.851919143
8556;172500.117296859;545593.416857068
8561;168058.7678728;546119.646413867
8563;170217.905979508;544353.286301229
8564;167287.462508832;543707.20105755
8565;169574.650679461;542589.597086515
8566;167625.650803646;541926.987761458
8567;165414.099399388;541879.585744694
8571;166310.784161119;545412.674300273
8572;162127.72978018;542050.197480781
8573;160362.894040385;541145.183040705
8574;159140.340950776;542521.925136142
8581;166289.624311184;549114.559010526
8582;163643.456295727;546589.265270085
8583;162378.341004918;544687.988261202
8584;160166.564453101;543884.957162481
8601;172091.98473503;560719.553969311
8602;172613.25782774;561707.531989485
8603;173837.44863562;561521.049721108
8604;174938.598910606;560864.866498295
8605;174449.601291279;561057.086021899
8606;174968.919022563;559720.105157543
8607;173687.087505228;559232.490830691
8608;172620.443659381;559421.296367698
8611;164869.10996781;553197.436683377
8612;166562.518617269;554448.021701205
8613;163444.337476438;556713.219918219
8614;164366.919775319;556458.170594592
8615;164816.895797473;559674.205196751
8616;166003.803761765;558573.975125
8617;167387.663090663;559095.110844277
8618;169610.850249422;558781.667330636
8621;167926.780426471;554062.210255042
8622;173281.864912211;554534.223461056
8623;172250.414485714;556555.679718433
8624;176913.922817595;557115.32147478
8625;176181.420292368;558219.065976316
8626;177042.057750245;560970.897283823
8627;177142.057354861;563306.632670139
8628;175746.309387069;562997.142169828
8629;173850.613695954;564287.449585549
8631;173683.0693;562754.542874953
8632;170888.784090881;564096.064193617
8633;171696.551292325;561998.259787061
8635;176009.784021094;567491.998588281
8636;174279.917165298;570010.452973134
8637;176010.535775234;569165.816505607
8641;173471.246612438;567257.98992985
8642;173868.553390977;566314.288360526
8644;177124.469215224;566228.160268657
8647;178161.437504065;563841.563474797
8651;171478.396636154;558544.572226667
8658;163034.644223772;558459.507174777
8701;164553.413374076;564057.969021633
8702;164950.713669565;564645.207025858
8711;158743.071921734;554661.483200388
8713;156553.711882427;549495.474320084
8715;153715.913488;544408.307943111
8721;157012.237778572;542242.936449379
8722;155906.222261466;545421.633184161
8723;159825.215840826;547445.333041322
8724;161896.284341743;551328.006612844
8731;168123.084604984;568275.578373053
8732;166552.96534042;571170.450108005
8733;169867.903061475;570751.597582787
8734;170545.704886842;568102.810865789
8735;172613.469021428;568699.597722321
8736;171385.627928324;565388.621426301
8737;169072.921957014;565731.347817195
8741;167228.740418198;564675.430088649
8742;165500.552102998;566894.577663812
8743;164002.313777959;565949.20055551
8744;161692.000533788;565871.610986007
8745;161339.918960526;564772.791358948
8746;159486.63154055;565319.295191409
8747;157576.2627576;566006.5483096
8748;160891.149554095;567789.538626095
8749;158174.819841667;569574.823309325
8751;155676.389972832;569529.805183526
8752;153127.702702451;566690.374583578
8753;155462.658471212;566621.207581313
8754;156646.073740714;563704.514941071
8755;157160.617726496;562123.802554701
8756;157001.33470596;560615.130822517
8757;157694.08178408;559675.474745771
8758;159574.847936929;561848.816017012
8759;160423.044943733;563870.288952
8761;158557.916701087;557151.152793478
8762;162349.190773828;557585.989306836
8763;160926.920251697;557826.396423302
8764;162381.711705307;559335.986738827
8765;163902.455707805;561466.960105564
8766;143355.404962694;558944.100703109
8771;167660.376918224;563618.365479931
8772;170162.206190374;562414.206328342
8773;169665.37234486;560685.094999533
8774;165294.550306102;561705.716232254
8775;162050.75821141;555642.185983222
8801;165265.39250466;577026.503108667
8802;164919.790799676;578433.4143589
8804;166742.980178306;573067.915891143
8805;163993.772192282;575443.67418188
8806;162168.739022825;573156.41180758
8807;162251.206933096;577498.304020641
8808;165211.038290071;580002.249438298
8809;167064.994025438;580412.844595614
8811;168858.460795139;582021.605422569
8812;169335.88040561;579901.466767987
8813;167652.635559434;578925.087850472
8814;169402.853007377;578276.752854918
8816;170412.666542202;579685.231251376
8821;158239.845404667;572855.736176167
8822;161674.191086341;572252.485670236
8823;164836.013421708;571292.694072549
8831;171567.265184944;573895.517214157
8832;173672.750094227;574946.522440968
8833;174530.836978378;574153.001676577
8834;174084.391716077;572465.324023794
8835;172852.64827173;572161.127751055
8841;171407.711814286;575304.429939732
8842;169321.166140459;575855.369569435
8843;169646.181297609;572306.233664143
8844;171732.559334319;570309.79944497
8845;164835.055619504;569171.709734752
8851;165458.25218375;584151.54433875
8852;166378.42749875;585228.935614375
8853;164249.388766187;582448.804451799
8854;163285.097472378;582884.506852098
8855;162100.883071698;581316.416154953
8856;160237.800218712;580393.241107055
8857;159595.299828856;578742.633654726
8861;158406.191459361;577343.220243037
8862;155540.440502033;572060.616130874
8871;160242.069642384;577575.677503974
8872;158714.521352349;577362.652430201
8881;148231.289348216;597996.420390406
8882;146161.539196296;599542.881612963
8883;146853.313384848;598742.655034546
8884;147396.894854581;599511.875629482
8885;147690.735404123;598731.391314433
8891;148326.739641883;600599.775491558
8892;148983.709537162;599013.489697973
8893;149203.142624324;599968.143143243
8894;149738.817414223;601008.333434833
8895;151011.509759329;601411.921433962
8896;152031.975737143;601749.277726143
8897;159181.906776276;598017.099495045
8899;131104.24399726;580484.024774658
8911;182383.276708292;579455.314964013
8912;180093.472327816;578527.007302299
8913;181397.321784516;579502.053242366
8914;180068.188435909;579704.395927955
8915;180638.951430564;580348.772952522
8916;181369.779027211;580123.219260884
8917;182093.041588169;580448.508626479
8918;182354.556837832;581312.829679867
8919;180915.57338519;581823.500415178
8921;183315.031988488;579847.189736942
8922;182909.822485673;580487.898326934
8923;183508.141645361;581116.43104768
8924;183994.855275914;580150.216179785
8925;185517.963468486;580345.119910422
8926;186405.995986611;580906.192345124
8927;184982.771591705;581446.236789401
8931;181655.03035157;577987.629052018
8932;182251.142622481;578425.798421705
8933;183233.84173412;579034.019285837
8934;183088.284097653;578372.088214982
8935;183723.724781853;577871.457661197
8936;184240.137046488;578556.364405351
8937;183953.503268321;579122.713893511
8938;185715.843149143;578896.528515143
8939;185060.629863444;577005.614471667
8941;182799.917348509;575905.778992412
9000;189823.996563636;570549.784595455
9001;185519.541881099;567186.057709451
9003;189379.112066413;573319.998134803
9004;187289.82716549;575035.914235294
9005;185507.687802077;574158.181893291
9006;183908.306006597;571488.772701389
9007;183705.432188293;570343.775909268
9008;181868.516325547;569567.120940389
9009;182336.064203146;567860.799031469
9011;181123.323389583;564891.523322349
9012;180209.446545905;567478.86823125
9013;180053.645874966;564733.874028454
9014;178835.482824544;564511.50322211
9021;178387.164007725;569685.218865236
9022;177625.665208055;571532.4824325
9023;176576.877777193;573538.171392807
9024;179467.307698611;573476.144358796
9025;179047.03873771;574544.535833333
9026;178417.443460241;575800.322868675
9027;176179.776137752;575381.28925302
9031;177961.779998073;577057.761142184
9032;176780.969820285;577361.320116014
9033;177388.297176753;578795.055807995
9034;177378.135518327;579924.080017387
9035;172402.487301074;577681.047522315
9036;173795.319325457;580817.526620112
9037;170650.573641293;581456.944387562
9038;177477.808572423;582168.427110863
9041;171741.778233282;583400.557987023
9043;171289.897421659;584674.299280184
9044;174724.869247838;583021.239405135
9045;176886.617765951;583291.932345706
9047;168901.733601589;584536.183621532
9051;181012.707124675;586720.674664371
9053;180228.981691624;588296.022517703
9054;180811.598121381;588559.208003068
9055;181318.107553301;584752.490741747
9056;181192.126882029;584135.169318164
9057;181624.807734027;583400.023599327
9061;188348.5553072;583783.581888
9062;189192.663110278;585174.609168055
9063;190179.556583333;585125.501659091
9064;188641.946646561;586587.586153704
9067;190394.921071014;587210.404784348
9071;178054.134926502;589227.176530035
9072;172753.537907407;590002.389346296
9073;182071.295537784;593387.802369034
9074;181542.519882056;590112.455826481
9075;167781.673017844;588068.485127138
9076;173448.674103226;588242.454797849
9077;176696.787174134;586995.116933487
9078;177139.094276582;590522.125240506
9079;169271.876925335;587352.240350536
9081;184427.578553623;582183.036971884
9082;184778.378480899;583087.904810487
9083;183321.890739252;581676.356211682
9084;182086.947902962;576993.279834146
9085;184914.495628572;577159.587202041
9086;185333.709562588;576747.358015294
9087;183932.756621602;574105.392074216
9088;182563.22612182;574164.110931012
9089;181583.571366579;572335.81004579
9091;185418.408336054;586183.701582766
9101;195835.872283519;593130.201300891
9102;195688.751617368;594219.834241579
9103;196183.483987395;592470.482621009
9104;194640.590038554;590252.565622125
9105;191750.854337057;589086.256228274
9106;192982.599789762;591985.181597033
9107;190282.95652619;592027.449498809
9108;194176.701890945;587157.868751798
9109;196849.391277462;586819.698234848
9111;187888.193961961;590370.690578431
9112;188252.273524567;589723.619562284
9113;197888.358352631;590198.535664723
9114;199719.261459679;591830.31901492
9121;196268.524436364;595308.24895368
9122;198174.489702344;596028.870901562
9123;200404.090521614;597367.771599424
9124;200895.757772951;596241.252431967
9125;198361.026101116;593477.169275893
9131;202566.600617782;594555.048583263
9132;204946.136441176;593733.551583578
9133;204857.611284466;598847.965120631
9134;202190.409354299;600108.176566063
9135;201934.530002597;598391.110435714
9136;201841.974339827;601470.069119481
9137;199537.492128106;599336.812289053
9138;198911.509415678;597161.537686865
9141;196288.736679736;601295.082652423
9142;200760.382942788;601882.754468269
9143;199815.07057434;603013.608328302
9144;195673.267215306;598718.7293
9145;194383.330485788;600071.138527649
9146;195926.373561078;597020.52387006
9147;193527.609289017;597416.235421387
9148;193755.646969853;596278.241944853
9151;188068.538802454;599159.538117945
9152;190379.847886792;596863.94835283
9153;191627.99260888;596580.156
9154;192251.364014624;595745.926586561
9155;191915.894840372;593165.196357764
9156;193123.371814545;594135.204274545
9161;169625.2562564;604103.8883468
9162;177219.438028013;601308.647335668
9163;181101.873354514;602655.103710392
9164;185431.599538763;605818.03486433
9166;207738.386264849;610313.015866667
9171;187438.935347458;595750.329679661
9172;184459.279107563;594818.382133403
9173;186230.988520235;593806.785781232
9174;187566.253472249;593442.819361723
9175;189192.194051701;593645.388141497
9176;190444.037743125;593521.04537375
9177;187376.768606338;591610.432838028
9178;185459.576174219;590022.247777604
9201;202569.717982115;569900.01551182
9202;203882.198281169;569555.729337446
9203;202517.541263791;568092.815639017
9204;200535.099831122;568279.602936224
9205;200114.779970178;567363.044244408
9206;200818.619612888;569517.299079952
9207;203370.053353042;570175.671135859
9211;200938.151318542;566085.105058125
9212;198922.024247217;566476.679452591
9213;198121.63277037;568132.284262963
9214;195565.394060891;568504.362596535
9215;193701.067342742;567566.062315591
9216;193043.399950815;570378.399644158
9217;197775.942002884;571694.338166539
9218;200032.004640568;572238.635721095
9219;197786.072058763;573953.237281701
9221;202454.004949003;573389.584837322
9222;206675.686438014;572198.896290799
9223;206421.468311674;574342.887277753
9231;206652.297077544;576534.110444737
9233;205047.620905009;575228.856500716
9241;209484.522287657;563050.91250466
9243;214510.201039587;565320.806250079
9244;200999.178502802;563799.544919469
9245;195154.460770501;564593.924191445
9246;203626.224158127;564648.108800551
9247;206412.014909677;567725.199657143
9248;211653.399408696;567731.162175621
9249;209834.086051196;569276.925713397
9251;195282.051975685;579589.994690582
9254;193227.514505962;581749.111458603
9255;188530.044618684;579635.236788747
9256;190376.657963354;582220.366752795
9257;196121.943189583;581966.629668056
9258;200028.61375;581183.830083626
9261;201784.027352955;576826.45489669
9262;196492.164223165;576222.933148165
9263;193782.757419237;574733.327849761
9264;192321.177221881;572045.28013689
9265;190097.496046667;577155.944361
9269;193979.078531853;584618.726844728
9271;198193.200059459;586057.07432988
9281;204630.615508297;577717.907088865
9283;209668.04934797;580307.500185577
9284;206981.504057458;581777.855005424
9285;207145.153160753;585459.134968602
9286;202129.601468466;584213.846309091
9287;199207.940270776;583889.442281507
9288;202289.247806749;581674.625454352
9289;203868.869316283;579508.385420498
9291;206346.666042445;589139.368024221
9292;207841.26695425;587038.41118025
9293;208354.031974052;591357.851108184
9294;203912.086513391;590070.408374435
9295;201434.690421357;591316.249228141
9296;201803.506318182;587803.253598119
9297;203357.352292418;586680.01704621
9298;200885.851918758;587083.388097655
9299;199156.338207373;584749.059586636
9301;224232.045004785;572595.419380123
9302;223040.140238769;572221.910266056
9304;226710.349149805;569918.977728405
9305;224066.18165641;570153.01135055
9306;225109.31054455;570258.815532702
9307;223598.577468547;568575.980900868
9311;222002.043490598;571676.528059145
9312;222949.066107081;575083.051532298
9313;224395.47258;575130.526702174
9314;226706.892298824;575193.579464314
9315;227069.192177911;577149.112623459
9321;229119.61859372;575582.63106765
9331;227729.583392573;565502.000136074
9333;225739.594239286;567849.342474405
9334;229646.902846579;564463.945743158
9335;226594.192201521;561930.556623764
9336;227323.309723501;559406.767844732
9337;225115.358390955;563648.685727638
9341;223320.346746982;561407.769363911
9342;221219.898951429;566855.606191071
9343;218326.675280247;566726.305242798
9351;221275.168452873;576075.988143418
9354;219269.052235806;571427.435937912
9355;221568.09978816;578406.280627675
9356;220010.284202952;577471.755314299
9359;218538.330583122;579410.131943038
9361;218330.34889873;578230.705799683
9362;217416.24238279;578765.591326812
9363;212724.060341932;573504.123757519
9364;216098.394978607;574368.445007214
9365;217618.837729443;575209.421031565
9366;216859.745937632;572057.382133421
9367;213861.091765399;570365.443130989
9401;233493.045322896;556417.757319024
9402;233608.962643888;558009.349321042
9403;236027.718078137;558517.195670686
9404;235762.191658537;556213.934399437
9405;231985.510993223;554609.943711742
9406;231892.209262275;557973.853336185
9407;233787.224055185;559724.957838519
9408;231035.02101875;557822.693471795
9409;237153.612739503;559357.908291436
9411;230301.060348374;541915.015825026
9412;231207.857927598;543267.54138853
9413;230553.133307547;540820.646824151
9414;232631.3693654;549644.905200871
9415;228957.333942134;546035.212055335
9416;226375.85166063;548320.548342126
9417;227807.750816312;537796.686958865
9418;231037.237994104;536734.292745283
9419;233899.108071429;533159.404011111
9421;227129.785704036;556367.54970612
9422;226773.047794139;551209.294599645
9423;222009.995345068;545951.85216434
9431;237089.779039826;541443.583409738
9432;239165.508011;542749.465867
9433;235780.179146652;546554.815265313
9434;236488.660707559;539543.235508423
9435;235717.111748344;537008.730781126
9436;237521.014686491;534654.000648772
9437;238717.421177778;536618.55262
9438;238023.458089796;538047.125461225
9439;241045.642049739;537479.264389217
9441;242231.058726688;541373.092413072
9442;240306.443217056;545282.117619928
9443;243530.143957511;546530.143381942
9444;240907.506703016;550731.087789675
9445;239921.080491089;551824.840288449
9446;237025.717745229;550915.20456374
9447;244136.044818569;552897.90062402
9448;239611.135039592;553845.326419184
9449;241833.97705416;554990.316429527
9451;239044.494279245;556663.954402264
9452;238147.069010687;554915.425194402
9453;237562.510681532;553510.099334685
9454;236434.681167146;552469.931393224
9455;234463.872822059;551835.766307353
9456;235196.851510638;553207.784604787
9457;236973.90027196;555528.481179054
9458;238088.30335925;558050.534010349
9459;239324.840986;560172.608134
9461;247920.214504421;558870.038622947
9462;248581.930287248;554796.463108613
9463;244940.231892427;559198.825806189
9464;248723.641370057;561710.748529096
9465;243202.855896563;556690.914077551
9466;240113.530667721;560616.423586825
9467;243200.399884644;562083.333134082
9468;245802.426052848;565456.944176027
9469;241217.528553195;565291.17392876
9471;240980.581746102;567670.615340113
9472;243819.892246869;566853.610067932
9473;244017.15818878;570150.792379024
9474;246186.136338976;569304.509524409
9475;240285.946809602;569559.950313115
9479;239482.659479174;571128.079586612
9481;234799.19533;566093.296479184
9482;237945.886449853;566946.677229853
9483;239855.713446613;565232.964671613
9484;239226.857065145;563642.795120747
9485;238129.40804833;561508.246553635
9486;233968.434819786;561362.864504813
9487;232834.421374242;560671.136807576
9488;230788.826572521;561245.594106516
9489;231541.217921004;559354.137274429
9491;232423.142992675;563971.906427768
9492;234728.991627609;563445.533003704
9493;237547.005494932;570345.499073874
9494;234976.161150347;569809.663513889
9495;231054.610214483;571676.834696552
9496;230909.356471685;569438.213046966
9497;231904.511287873;568034.760304664
9501;259621.982523225;558608.562464909
9502;261745.562226183;556142.471395268
9503;258504.735974169;557900.994024973
9511;251587.476105923;560799.570829841
9512;253243.645594266;562668.968167202
9514;252128.043363564;556536.455764628
9515;256400.840109764;557922.554325926
9521;259048.915960082;553684.510051029
9523;257204.906262199;555890.543231615
9524;255139.364999722;550763.6689925
9525;253624.200240796;554314.639936318
9526;251455.423535907;553365.143207722
9527;251055.60076911;551926.839787435
9528;252561.572016221;550051.730466794
9531;248508.383534604;549614.569590113
9533;248246.989141363;552220.790536609
9534;246898.133465584;547272.245523701
9535;245010.4647112;546397.5059572
9536;251170.34121292;546499.527512416
9537;248628.472946544;546022.844082949
9541;271408.276760511;560859.111994034
9545;275860.405229723;559538.163459698
9551;271615.825652016;552091.569679839
9561;267862.317540433;544074.995592027
9563;267184.967235234;549379.310278947
9564;265509.216203911;548882.217560335
9566;271852.795525816;565094.529343027
9571;260094.915255516;547854.52600605
9573;259601.914041117;550613.202398985
9574;256768.583203774;546674.660874056
9581;263979.862045361;552166.978946907
9584;266360.575583264;552935.244631612
9585;263910.903751825;555823.12904927
9591;266800.753946988;561463.948783907
9601;246391.651421267;576242.642430769
9602;245531.112008333;574964.998736905
9603;247713.672836834;573701.488418652
9605;248415.899355065;569584.272945714
9606;244297.513092535;574198.010089583
9607;242946.298607527;576587.694966881
9608;241388.171560259;578629.735519438
9609;239204.803028218;578409.982428218
9611;248878.657709211;576115.699951023
9613;239721.460478067;582747.165452416
9614;240584.918886885;582002.966249776
9615;245818.464508554;577710.010275811
9616;244144.854481449;579988.320731095
9617;242831.339562;581697.055444222
9618;245580.248993839;582306.162304739
9619;247296.730871875;579652.300034375
9621;248622.97309817;582187.460241597
9622;240794.671058188;584394.960138676
9623;243861.889023113;584909.887924528
9624;245324.96954455;585338.10028436
9625;248143.310975451;587828.946244799
9626;249124.968000175;584583.814382692
9627;251185.63530131;585805.869472926
9628;254772.273553808;585672.246649386
9629;251712.864315983;589021.610962203
9631;251594.77019872;569448.993381901
9632;250175.763566102;572789.674472882
9633;251719.493572982;573769.499702174
9635;254198.443145297;580350.20189703
9636;254128.974377632;576857.190514474
9641;254390.42802266;569498.660983603
9642;253256.183334294;568913.314216282
9644;257935.023994562;568651.614562538
9645;254902.879711252;571119.597637568
9646;253541.166534227;570539.453294845
9648;253757.844715928;566330.122513186
9649;254322.318375236;573608.635484499
9651;258547.069925908;573089.894044794
9654;249651.140318812;566623.830718812
9655;247629.312492036;567730.360239823
9656;247330.996936453;566575.08319803
9657;248210.690420365;565416.498502128
9658;250025.994646005;563441.196813801
9659;251808.25689313;564580.45924313
9661;263503.486532701;563324.222643839
9663;260026.170910167;564874.552142333
9665;263180.236233984;569232.154054883
9671;265272.883390256;574357.365209487
9672;266855.378475646;574592.107591144
9673;265135.49285563;572570.057434118
9674;264052.172248701;573822.165120455
9675;265158.298835793;576123.027929121
9677;263508.968823509;575739.384051228
9678;261683.185580655;573580.743617857
9679;260121.982403095;577435.061562853
9681;263812.225327483;578995.505203725
9682;266057.384830233;579993.25410299
9684;269012.301532698;580143.132641164
9685;265507.698991217;577759.283556257
9686;269377.845902895;577184.066658947
9687;274127.912245417;579730.164774584
9688;272442.570345113;584481.367256203
9691;276263.859953948;579465.130102632
9693;275312.487661264;577451.799756044
9695;273128.217042906;570624.128063791
9696;272692.491174797;574779.911998781
9697;268003.545352847;571593.376729371
9698;267739.099773831;566590.307944754
9699;272198.435273464;567442.48703817
9711;234006.904343783;581872.873281611
9712;233564.699175962;582262.546055192
9713;234970.415899175;582603.531169485
9714;233996.899594722;583236.967293056
9715;233831.42523925;583517.610401
9716;233437.018984849;583797.915406734
9717;232856.094616046;582532.750560172
9718;232529.530677848;581688.115555485
9721;234211.39536478;579338.359142558
9722;235167.426102771;579641.7405806
9723;237160.210213342;581580.038975067
9724;234495.810329658;581251.430354753
9725;234330.502023154;580857.611190269
9726;233050.302090786;581265.075841464
9727;232434.534766457;580220.655394549
9728;232522.912044302;578819.723777081
9731;235326.515832329;583736.01499467
9732;237197.979129806;583814.378893952
9733;237355.533627156;584234.589410543
9734;237566.39676287;584256.272323373
9735;236136.579317627;584322.623662034
9736;235895.83383268;585422.076467647
9737;235223.45009418;585270.233205556
9738;232905.353659831;585798.041137209
9741;232693.35380988;583732.43657994
9742;232118.691199128;583072.443736919
9743;231395.234734012;582385.806324273
9744;229243.839466708;580259.058047525
9745;229728.897197581;581999.124502823
9746;230044.78174588;584102.906055431
9747;231422.574536677;584525.35394232
9749;227175.230108491;578892.747933962
9751;236691.246765728;577168.401778349
9752;235495.702675569;576248.424980572
9753;238163.385975321;576556.469388782
9755;239407.478368902;575293.748379878
9756;237918.740310994;572762.612010241
9761;235111.059681432;572622.196844015
9765;233671.894945367;574757.369467199
9766;231863.501531579;577757.312301805
9771;231969.160078893;590486.889576471
9773;231043.12965694;591057.215785409
9774;230564.938947154;588044.777354268
9781;235806.095678333;590569.560484259
9784;234384.755784039;588787.743262215
9785;235814.009134091;586741.531371136
9791;242174.983324665;588243.547375603
9792;244334.89714336;590209.171912195
9793;245194.6408545;592308.486385
9794;242876.573616667;591179.838028334
9795;244582.652771258;588280.427732934
9796;240506.790114748;591035.73211223
9797;239353.76559927;587605.447791241
9798;239783.071630711;585383.552001523
9801;222488.452462958;584586.647989791
9804;221842.400133418;586687.949514796
9805;222011.522251613;584027.583019355
9811;222477.913611161;581314.804308036
9812;223074.868696511;581615.148706977
9821;218061.255696246;581731.63298003
9822;220796.428086813;582147.918720879
9824;212952.943412903;575683.100662186
9825;215921.064399555;577995.817981333
9827;224144.826446283;578906.186979616
9828;225027.631817647;580004.810822269
9831;227430.620249924;585947.02645997
9832;226235.345389634;583149.796291159
9833;225749.30871612;588074.753569945
9841;219234.884546821;587529.92879133
9842;218309.050959585;587031.822546114
9843;216302.390254628;587537.505671688
9844;213923.456705779;589597.485758543
9845;212463.974596813;586742.692461153
9851;211640.395725871;587359.986564677
9852;211779.840120494;590136.658849383
9853;214019.100834633;591449.088990711
9861;214445.621815035;580093.46916993
9862;216096.464210437;582565.197748058
9863;211340.949856334;581064.90478985
9864;212281.786753448;577066.937449569
9865;209472.944529899;577143.146445433
9866;212388.888843392;584127.90624813
9871;210370.148312977;583882.599861069
9872;209893.133548527;583346.104897574
9873;210072.847846292;584901.144841208
9875;264655.947075;575378.389037501
9881;216593.807501435;589884.968674641
9882;217914.688061783;588953.141342675
9883;222759.622269749;590398.042531256
9884;219057.661669986;589149.451546143
9885;216094.985394495;592179.48628789
9886;224339.972684409;592666.024722581
9891;225117.990636417;590813.228285102
9892;226918.515173139;590192.282733139
9893;228604.595346541;590248.758708386
9901;252377.274838159;594768.148488204
9902;253227.9489455;592300.266659
9903;251499.651209313;592830.268206874
9904;251730.563051525;596678.505229492
9905;253794.760448189;598059.871433543
9906;252906.535598458;600860.2306837
9907;251787.137649873;599472.907648101
9908;250137.216689179;599384.670538806
9909;251597.373471927;602195.606739633
9911;250438.125166944;596022.876308611
9912;249453.097631176;597040.410641471
9913;247894.863772727;595501.981081818
9914;246100.499103125;597265.014780625
9915;246657.181025337;599450.294660108
9917;248952.818258315;593465.294492461
9918;247042.462310585;592666.793381894
9919;245134.138755711;594429.368794639
9921;242342.404772508;592953.507346224
9922;242769.170839338;596839.322988603
9923;243877.37070625;598989.534779167
9924;243030.654405555;598957.849984722
9925;243020.629791353;599701.821681203
9931;255314.943783406;595840.039391266
9932;255599.384094867;593759.630904723
9933;255774.347052968;598343.830579224
9934;257673.452183247;594154.362024007
9936;259646.640420363;592269.200871725
9937;257391.78745011;591094.934891429
9939;254215.818370607;588741.696009904
9942;259154.854128572;583232.16346391
9943;258348.65573487;582122.028792507
9944;262002.954760401;585081.229432299
9945;259139.863189538;587378.060020195
9946;265453.799652099;589016.294072317
9947;265822.434480779;590885.701548312
9948;265986.748275495;591284.05512
9949;262924.676305413;590488.991071225
9951;229654.152223297;594755.233191039
9953;229874.663989547;597513.718127874
9954;232634.623194937;597058.995074051
9955;230887.938213095;598751.464677083
9956;230000.044492284;602200.262816667
9957;228344.851642767;599724.703477987
9959;234544.186681231;595088.421479692
9961;226220.467589247;596020.891622581
9962;225684.825204629;594442.535414815
9963;223827.878488729;594920.22963668
9964;223425.8554709;597809.779831994
9965;221123.737961905;597576.625949559
9966;221632.184519407;595531.398477089
9967;226087.496739792;599042.507565208
9968;225485.080322707;601617.235923799
9969;228055.535541844;602374.942897163
9971;218688.630030882;597212.522971691
9972;217109.302249091;595139.763886061
9973;218933.950453929;595292.66787
9974;214992.979008646;595726.285282709
9975;214002.093702536;599301.852718297
9976;211685.860332481;599952.095581074
9977;222805.859304412;599961.798836618
9978;218415.060670385;600394.383658077
9979;239762.531308283;606179.268605359
9981;240666.05782586;603416.972660271
9982;244358.461706298;604363.091872519
9983;247694.679894984;603969.63673605
9984;249423.196870707;605542.96027399
9985;245655.026806383;602868.139536702
9986;243499.535852617;601537.898521763
9987;246219.517731489;601478.984137872
9988;236116.845510552;602937.577961871
9989;233177.293697411;599762.392582201
9991;238658.454382394;595783.393165823
9992;240556.928887708;596907.365463123
9993;239001.65200724;594788.554537557
9994;238542.563852174;597420.859648913
9995;238610.148640351;598530.806381955
9996;241920.501569048;599868.571008036
9997;241240.474039927;601093.672393467
9998;237428.623918143;600456.92677581
9999;235559.017620307;597525.112674713
